Trial Number	Score	Moogles Eaten	Time Taken	Data Location
127	4172	61	4.675600528717041	B10CA15NAV4data127
128	3883	63	3.03330659866333	B10CA15NAV4data128
129	3772	59	4.931764841079712	B10CA15NAV4data129
130	4613	69	6.953558444976807	B10CA15NAV4data130
131	4265	69	6.004913330078125	B10CA15NAV4data131
132	4173	69	5.885763168334961	B10CA15NAV4data132
133	4194	65	4.6185009479522705	B10CA15NAV4data133
134	3780	62	4.335437297821045	B10CA15NAV4data134
135	4146	65	4.840149879455566	B10CA15NAV4data135
136	4209	66	3.876675844192505	B10CA15NAV4data136
137	4617	76	7.698863744735718	B10CA15NAV4data137
138	3764	58	3.53598952293396	B10CA15NAV4data138
139	4419	67	5.5492165088653564	B10CA15NAV4data139
140	4095	65	7.063657283782959	B10CA15NAV4data140
141	3732	62	5.347277879714966	B10CA15NAV4data141
142	4932	79	10.389101028442383	B10CA15NAV4data142
143	3666	58	5.958734750747681	B10CA15NAV4data143
144	5108	77	6.253180027008057	B10CA15NAV4data144
145	4737	75	6.1228179931640625	B10CA15NAV4data145
146	3306	56	3.1531968116760254	B10CA15NAV4data146
147	3691	58	6.2578229904174805	B10CA15NAV4data147
148	3808	57	3.1987335681915283	B10CA15NAV4data148
149	4094	63	7.313701391220093	B10CA15NAV4data149
150	2535	39	2.1358232498168945	B10CA15NAV4data150
151	4681	71	10.03099274635315	B10CA15NAV4data151
152	3971	60	7.199056386947632	B10CA15NAV4data152
153	3417	59	3.4256858825683594	B10CA15NAV4data153
154	4298	62	5.2100584506988525	B10CA15NAV4data154
155	3816	59	5.521562099456787	B10CA15NAV4data155
156	4060	63	6.572882413864136	B10CA15NAV4data156
157	4112	65	4.42277193069458	B10CA15NAV4data157
158	3837	63	3.96020245552063	B10CA15NAV4data158
159	3386	55	3.2560677528381348	B10CA15NAV4data159
160	4364	71	4.326437473297119	B10CA15NAV4data160
161	3679	59	4.14677619934082	B10CA15NAV4data161
162	4056	67	4.791147708892822	B10CA15NAV4data162
163	4516	73	10.489829063415527	B10CA15NAV4data163
164	4547	70	7.432477712631226	B10CA15NAV4data164
165	3839	63	5.896916627883911	B10CA15NAV4data165
166	4035	60	4.482442378997803	B10CA15NAV4data166
167	4775	76	8.544716596603394	B10CA15NAV4data167
168	4154	67	5.981452226638794	B10CA15NAV4data168
169	4121	69	7.105305433273315	B10CA15NAV4data169
170	3794	62	3.270439624786377	B10CA15NAV4data170
171	3390	54	3.132054567337036	B10CA15NAV4data171
172	4024	62	5.098165273666382	B10CA15NAV4data172
173	3878	62	3.6251235008239746	B10CA15NAV4data173
174	4281	68	5.587742567062378	B10CA15NAV4data174
175	3759	58	3.713176965713501	B10CA15NAV4data175
176	3796	61	6.341290712356567	B10CA15NAV4data176
177	4617	74	6.346832990646362	B10CA15NAV4data177
178	4109	64	4.909655570983887	B10CA15NAV4data178
179	3820	63	3.6436376571655273	B10CA15NAV4data179
180	4721	73	5.562758445739746	B10CA15NAV4data180
181	4109	68	7.702413558959961	B10CA15NAV4data181
182	4214	64	7.171142339706421	B10CA15NAV4data182
183	3121	53	2.234312057495117	B10CA15NAV4data183
184	3783	63	5.3579206466674805	B10CA15NAV4data184
185	4258	65	6.9557037353515625	B10CA15NAV4data185
186	3276	56	5.221335411071777	B10CA15NAV4data186
187	3371	56	7.173121929168701	B10CA15NAV4data187
188	4380	68	4.624588251113892	B10CA15NAV4data188
189	3831	60	4.081652402877808	B10CA15NAV4data189
190	4807	68	5.100593566894531	B10CA15NAV4data190
191	3385	57	2.399256467819214	B10CA15NAV4data191
192	4620	72	4.834663391113281	B10CA15NAV4data192
193	3591	60	5.558963775634766	B10CA15NAV4data193
194	4180	69	6.126053094863892	B10CA15NAV4data194
195	3965	59	3.857691764831543	B10CA15NAV4data195
196	3867	60	5.020616054534912	B10CA15NAV4data196
197	3912	62	3.953251600265503	B10CA15NAV4data197
198	3581	59	8.009803533554077	B10CA15NAV4data198
199	4281	68	11.124465703964233	B10CA15NAV4data199
200	4376	66	4.58591365814209	B10CA15NAV4data200
201	4041	63	8.642773151397705	B10CA15NAV4data201
202	4223	65	5.015185594558716	B10CA15NAV4data202
203	3754	63	6.211357355117798	B10CA15NAV4data203
204	3884	59	5.609436750411987	B10CA15NAV4data204
205	3863	61	3.629514455795288	B10CA15NAV4data205
206	4142	72	5.495337009429932	B10CA15NAV4data206
207	3695	61	4.233747959136963	B10CA15NAV4data207
208	3940	61	7.792829990386963	B10CA15NAV4data208
209	4001	65	9.874772310256958	B10CA15NAV4data209
210	4192	66	4.016445636749268	B10CA15NAV4data210
211	4091	66	5.8956170082092285	B10CA15NAV4data211
212	3818	59	5.199597358703613	B10CA15NAV4data212
213	3996	64	4.554300785064697	B10CA15NAV4data213
214	4053	68	3.9924046993255615	B10CA15NAV4data214
215	5000	78	13.460134744644165	B10CA15NAV4data215
216	4493	70	6.271989822387695	B10CA15NAV4data216
217	3819	64	3.177753448486328	B10CA15NAV4data217
218	4133	64	4.784414291381836	B10CA15NAV4data218
219	3653	58	3.36570405960083	B10CA15NAV4data219
220	3845	57	3.627532720565796	B10CA15NAV4data220
221	4455	73	8.64788293838501	B10CA15NAV4data221
222	3926	62	6.323465585708618	B10CA15NAV4data222
223	4201	60	3.59197998046875	B10CA15NAV4data223
224	3099	48	1.927351713180542	B10CA15NAV4data224
225	3746	58	6.521963119506836	B10CA15NAV4data225
226	4240	69	7.5553834438323975	B10CA15NAV4data226
227	4433	69	4.561509132385254	B10CA15NAV4data227
228	4396	71	6.177988767623901	B10CA15NAV4data228
229	3898	65	3.9182846546173096	B10CA15NAV4data229
230	4550	70	4.746454238891602	B10CA15NAV4data230
231	4098	64	10.123778343200684	B10CA15NAV4data231
232	3994	59	3.812654495239258	B10CA15NAV4data232
233	4094	61	4.491696119308472	B10CA15NAV4data233
234	4153	59	6.487602472305298	B10CA15NAV4data234
235	4137	63	4.83574914932251	B10CA15NAV4data235
236	2960	52	3.2040936946868896	B10CA15NAV4data236
237	4069	67	6.261182069778442	B10CA15NAV4data237
238	5212	81	7.500253438949585	B10CA15NAV4data238
239	3953	62	4.252357482910156	B10CA15NAV4data239
240	3690	57	7.6652140617370605	B10CA15NAV4data240
241	4117	67	7.70008397102356	B10CA15NAV4data241
242	3673	60	3.5665767192840576	B10CA15NAV4data242
243	3654	58	3.6728241443634033	B10CA15NAV4data243
244	3547	57	3.4213266372680664	B10CA15NAV4data244
245	4261	66	5.981070041656494	B10CA15NAV4data245
246	3795	58	3.4687106609344482	B10CA15NAV4data246
247	3925	66	6.4334938526153564	B10CA15NAV4data247
248	3510	57	7.1020731925964355	B10CA15NAV4data248
249	4100	65	3.951113224029541	B10CA15NAV4data249
250	4294	63	5.4454874992370605	B10CA15NAV4data250
251	3434	58	2.366002082824707	B10CA15NAV4data251
252	4079	65	4.0273566246032715	B10CA15NAV4data252
253	3501	58	4.638423204421997	B10CA15NAV4data253
254	3890	66	5.864471912384033	B10CA15NAV4data254
255	3846	63	4.109934091567993	B10CA15NAV4data255
256	4955	75	7.221451044082642	B10CA15NAV4data256
257	3507	60	3.200803279876709	B10CA15NAV4data257
258	4188	66	3.668872594833374	B10CA15NAV4data258
259	3811	60	8.705655574798584	B10CA15NAV4data259
260	3910	60	5.837381362915039	B10CA15NAV4data260
261	4349	69	5.929731369018555	B10CA15NAV4data261
262	3857	60	6.893004894256592	B10CA15NAV4data262
263	4730	73	6.606530666351318	B10CA15NAV4data263
264	3941	59	7.88579797744751	B10CA15NAV4data264
265	4333	69	10.680873394012451	B10CA15NAV4data265
266	3717	58	3.5281167030334473	B10CA15NAV4data266
267	4182	64	6.05431056022644	B10CA15NAV4data267
268	4013	60	3.389763593673706	B10CA15NAV4data268
269	4969	72	10.016149759292603	B10CA15NAV4data269
270	4128	65	6.36308741569519	B10CA15NAV4data270
271	4520	74	6.082064390182495	B10CA15NAV4data271
272	4415	65	5.008490324020386	B10CA15NAV4data272
273	3712	62	3.557865619659424	B10CA15NAV4data273
274	3954	59	3.086303472518921	B10CA15NAV4data274
275	3754	58	7.687597751617432	B10CA15NAV4data275
276	3641	55	7.024035930633545	B10CA15NAV4data276
277	3817	60	7.902744293212891	B10CA15NAV4data277
278	5343	80	9.839651107788086	B10CA15NAV4data278
279	3896	61	7.949779510498047	B10CA15NAV4data279
280	3958	65	3.6763482093811035	B10CA15NAV4data280
281	4781	73	5.134958505630493	B10CA15NAV4data281
282	4841	73	8.046951055526733	B10CA15NAV4data282
283	4586	67	4.618864297866821	B10CA15NAV4data283
284	3573	59	3.1536753177642822	B10CA15NAV4data284
285	3978	64	5.806402206420898	B10CA15NAV4data285
286	3705	60	3.4404799938201904	B10CA15NAV4data286
287	3754	61	3.713972330093384	B10CA15NAV4data287
288	3320	59	4.5666282176971436	B10CA15NAV4data288
289	4305	66	4.913767576217651	B10CA15NAV4data289
290	3541	63	4.367074251174927	B10CA15NAV4data290
291	3657	55	3.2674710750579834	B10CA15NAV4data291
292	3491	55	3.523376703262329	B10CA15NAV4data292
293	2992	53	3.0938355922698975	B10CA15NAV4data293
294	3852	60	4.5050647258758545	B10CA15NAV4data294
295	3655	57	4.586615324020386	B10CA15NAV4data295
296	3908	64	4.794278860092163	B10CA15NAV4data296
297	3705	61	4.285312175750732	B10CA15NAV4data297
298	3572	57	3.3390450477600098	B10CA15NAV4data298
299	3617	59	3.606940269470215	B10CA15NAV4data299
